"Col0","Col1","Col2"
7252,43818,0.037
7252,43819,0.027
7252,43820,0.013
7252,43821,0.044
7252,43822,0.013
7252,43823,0.051
7252,43824,0.013
7252,43825,0.055
7252,43826,0.013
7252,43827,0.044
7252,43828,0.013
7252,43829,0.048
7252,43830,0.013
7252,43831,0.048
7252,43832,0.043
7252,43833,0.018
7252,43834,0.047
7252,43835,0.013
7252,43836,0.043
7252,43837,0.046
7252,43838,0.012
7252,43839,0.045
7252,43840,0.013
7252,43841,0.037
7252,43842,0.026
7252,43843,0.038
7252,43844,0.039
7252,43845,0.021
7252,43846,0.041
7252,43847,0.013
7252,43848,0.051
7252,43901,0.013
7252,43902,0.047
7252,43903,0.013
7252,43904,0.043
7252,43905,0.032
7252,43906,0.033
7252,43907,0.029
7252,43908,0.033
7252,43909,0.043
7252,43910,0.013
7252,43911,0.057
7252,43912,0.013
7252,43913,0.034
7252,43914,0.023
7252,43915,0.044
7252,43916,0.017
7252,43917,0.033
7252,43918,0.558
7252,43919,0.416
7252,43920,0.043
7252,43921,0.022
7252,43922,0.044
7252,43923,0.053
7252,43924,0.017
7252,43925,0.057
7252,43926,0.016
7252,43927,0.049
7252,43928,0.021
7252,43929,0.052
7252,43930,0.017
7252,43931,0.052
7252,43932,0.017
7252,43933,0.05
7252,43934,0.017
7252,43935,0.053
7252,43936,0.017
7252,43937,0.05
7252,43938,0.03
7252,43939,0.036
7252,43940,0.041
7252,43941,0.023
7252,43942,0.04
7252,43943,0.027
7252,43944,0.047
7252,43945,0.016
7252,43946,0.05
7252,43947,0.016
7252,43948,0.053
7252,44001,0.016
7252,44002,0.05
7252,44003,0.017
7252,44004,0.049
7252,44005,0.017
7252,44006,0.049
7252,44007,0.032
7252,44008,0.042
7252,44009,0.034
7252,44010,0.032
7252,44011,0.039
7252,44012,0.032
7252,44013,0.032
7252,44014,0.033
7252,44015,0.052
7252,44016,0.021
7252,44017,0.032
7252,44018,0.042
7252,44019,0.017
7252,44020,0.056
7252,44021,0.017
7252,44022,0.048
7252,44023,0.017
7252,44024,0.053
7252,44025,0.017
7252,44026,0.052
7252,44027,0.017
7252,44028,0.049
7252,44029,0.017
7252,44030,0.056
7252,44031,0.016
7252,44032,0.052
7252,44033,0.016
7252,44034,0.047
7252,44035,0.025
7252,44036,0.043
7252,44037,0.029
7252,44038,0.036
7252,44039,0.032
7252,44040,0.039
7252,44041,0.031
7252,44042,0.039
7252,44043,0.037
7252,44044,0.03
7252,44045,0.039
7252,44046,0.03
7252,44047,0.045
7252,44048,0.022
7252,44101,0.049
7252,44102,0.017
7252,44103,0.053
7252,44104,0.017
7252,44105,0.053
7252,44106,0.017
7252,44107,0.052
7252,44108,0.017
7252,44109,0.053
7252,44110,0.022
7252,44111,0.049
7252,44112,0.035
7252,44113,0.034
7252,44114,0.046
7252,44115,0.017
7252,44116,0.053
7252,44117,0.017
7252,44118,0.055
7252,44119,0.016
7252,44120,0.05
7252,44121,0.017
7252,44122,0.05
7252,44123,0.031
7252,44124,0.035
7252,44125,0.05
7252,44126,0.017
7252,44127,0.051
7252,44128,0.021
7252,44129,0.04
7252,44130,0.049
7252,44131,0.016
7252,44132,0.044
7252,44133,0.049
7252,44134,0.017
7252,44135,0.051
7252,44136,0.048
7252,44137,0.016
7252,44138,0.046
7252,44139,0.057
7252,44140,0.068
7252,44141,0.086
7252,44142,0.076
7252,44143,0.076
7252,44144,0.094
7252,44145,0.058
7252,44146,0.176
7252,44147,0.233
7252,44148,0.185
7252,44201,0.204
7252,44202,0.204
7252,44203,0.238
7252,44204,0.183
7252,44205,0.101
7252,44206,0.084
7252,44207,0.084
7252,44208,0.081
7252,44209,0.085
7252,44210,0.075
7252,44211,0.065
7252,44212,0.084
7252,44213,0.084
7252,44214,0.082
7252,44215,0.069
7252,44216,0.07
7252,44217,0.083
7252,44218,0.081
7252,44219,0.183
7252,44220,0.135
7252,44221,0.058
7252,44222,0.042
7252,44223,0.043
7252,44224,0.022
7252,44225,0.045
7252,44226,0.042
7252,44227,0.042
7252,44228,0.039
7252,44229,0.02
7252,44230,0.036
7252,44231,0.042
7252,44232,0.039
7252,44233,0.042
7252,44234,0.013
7252,44235,0.039
7252,44236,0.043
7252,44237,0.04
7252,44238,0.031
7252,44239,0.024
7252,44240,0.039
7252,44241,0.04
7252,44242,0.199
7252,44243,0.169
7252,44244,0.197
7252,44245,0.188
7252,44246,0.174
7252,44247,0.188
7252,44248,0.175
7252,44301,0.176
7252,44302,0.179
7252,44303,0.184
7252,44304,0.163
7252,44305,0.04
7252,44306,0.042
7252,44307,0.04
7252,44308,0.042
7252,44309,0.041
7252,44310,0.043
7252,44311,0.097
7252,44312,0.155
7252,44313,0.095
7252,44314,0.042
7252,44315,0.042
7252,44316,0.042
7252,44317,0.042
7252,44318,0.091
7252,44319,0.089
7252,44320,0.041
7252,44321,0.042
7252,44322,0.042
7252,44323,0.041
7252,44324,0.05
7252,44325,0.027
7252,44326,0.028
7252,44327,0.042
7252,44328,0.039
7252,44329,0.039
7252,44330,0.04
7252,44331,0.038
7252,44332,0.02
7252,44333,0.039
7252,44334,0.04
7252,44335,0.042
7252,44336,0.04
7252,44337,0.041
7252,44338,0.034
7252,44339,0.02
7252,44340,0.042
7252,44341,0.039
7252,44342,0.043
7252,44343,0.039
7252,44344,0.11
7252,44345,0.215
7252,44346,0.192
7252,44347,0.19
7252,44348,0.175
7252,44401,0.194
7252,44402,0.175
7252,44403,0.173
7252,44404,0.16
7252,44405,0.085
7252,44406,0.12
7252,44407,0.082
7252,44408,0.082
7252,44409,0.082
7252,44410,0.085
7252,44411,0.084
7252,44412,0.064
7252,44413,0.074
7252,44414,0.086
7252,44415,0.085
7252,44416,0.084
7252,44417,0.084
7252,44418,0.066
7252,44419,0.069
7252,44420,0.084
7252,44421,0.082
7252,44422,0.083
7252,44423,0.072
7252,44424,0.044
7252,44425,0.042
7252,44426,0.042
7252,44427,0.041
7252,44428,0.043
7252,44429,0.041
7252,44430,0.042
7252,44431,0.044
7252,44432,0.042
7252,44433,0.115
7252,44434,1.493
7252,44435,0.041
7252,44436,0.042
7252,44437,0.04
7252,44438,0.042
7252,44439,0.04
7252,44440,0.028
7252,44441,0.027
7252,44442,0.042
7252,44443,0.041
7252,44444,0.167
7252,44445,0.197
7252,44446,0.168
7252,44447,0.182
7252,44448,0.186
7252,44501,0.197
7252,44502,0.182
7252,44503,0.192
7252,44504,0.19
7252,44505,0.188
7252,44506,0.197
7252,44507,0.167
7252,44508,0.034
7252,44509,0.032
7252,44510,0.039
7252,44511,0.041
7252,44512,0.044
7252,44513,0.044
7252,44514,0.043
7252,44515,0.042
7252,44516,0.035
7252,44517,0.019
7252,44518,0.043
7252,44519,0.044
7252,44520,0.042
7252,44521,0.042
7252,44522,0.019
7252,44523,0.035
7252,44524,0.042
7252,44525,0.041
7252,44526,0.043
7252,44527,0.03
7252,44528,0.025
7252,44529,0.042
7252,44530,0.042
7252,44531,0.04
7252,44532,0.041
7252,44533,0.029
7252,44534,0.025
7252,44535,0.044
7252,44536,0.043
7252,44537,0.043
7252,44538,0.04
7252,44539,0.06
7252,44540,0.034
7252,44541,0.041
7252,44542,0.044
7252,44543,0.043
7252,44544,0.082
7252,44545,0.191
7252,44546,0.197
7252,44547,0.188
7252,44548,0.183
7252,44601,0.198
7252,44602,0.184
7252,44603,0.181
7252,44604,0.207
7252,44605,0.188
7252,44606,0.08
7252,44607,0.085
7252,44608,0.086
7252,44609,0.086
7252,44610,0.086
7252,44611,0.084
7252,44612,0.085
7252,44613,0.083
7252,44614,0.064
7252,44615,0.077
7252,44616,0.083
7252,44617,0.084
7252,44618,0.083
7252,44619,0.081
7252,44620,0.048
7252,44621,0.026
7252,44622,0.091
7252,44623,1.293
7252,44624,0.044
7252,44625,0.041
7252,44626,0.028
7252,44627,0.025
7252,44628,0.04
7252,44629,0.043
7252,44630,0.042
7252,44631,0.043
7252,44632,0.016
7252,44633,0.039
7252,44634,0.042
7252,44635,0.04
7252,44636,0.043
7252,44637,0.039
7252,44638,0.014
7252,44639,0.132
7252,44640,0.118
7252,44641,0.039
7252,44642,0.042
7252,44643,0.036
7252,44644,0.083
7252,44645,0.178
7252,44646,0.157
7252,44647,0.128
7252,44648,0.042
7252,44701,0.022
7252,44702,0.035
7252,44703,0.042
7252,44704,0.043
7252,44705,0.043
7252,44706,0.037
7252,44707,0.019
7252,44708,0.043
7252,44709,0.043
7252,44710,0.043
7252,44711,0.025
7252,44712,0.032
7252,44713,0.042
7252,44714,0.044
7252,44715,0.027
7252,44716,0.027
7252,44717,0.042
7252,44718,0.045
7252,44719,0.013
7252,44720,0.046
7252,44721,0.055
7252,44722,1.603
7252,44723,0.253
7252,44724,0.118
7252,44725,0.025
7252,44726,0.03
7252,44727,0.043
7252,44728,0.051
7252,44729,0.929
7252,44730,0.475
7252,44731,0.048
7252,44732,0.017
7252,44733,0.049
7252,44734,0.044
7252,44735,0.017
7252,44736,0.049
7252,44737,0.049
7252,44738,0.018
7252,44739,0.045
7252,44740,0.044
7252,44741,0.013
7252,44742,0.046
7252,44743,0.044
7252,44744,0.081
7252,44745,0.211
7252,44746,0.202
7252,44747,0.163
7252,44748,0.179
7252,44801,0.275
7252,44802,0.181
7252,44803,0.188
7252,44804,0.162
7252,44805,0.069
7252,44806,0.068
7252,44807,0.084
7252,44808,0.085
7252,44809,0.085
7252,44810,0.085
7252,44811,0.072
7252,44812,0.067
7252,44813,0.086
7252,44814,0.086
7252,44815,0.082
7252,44816,0.037
7252,44817,0.025
7252,44818,0.041
7252,44819,0.044
7252,44820,0.042
7252,44821,0.014
7252,44822,0.043
7252,44823,0.043
7252,44824,0.856
7252,44825,0.197
7252,44826,0.143
7252,44827,0.163
7252,44828,0.067
7252,44829,0.024
7252,44830,0.04
7252,44831,0.047
7252,44832,0.045
7252,44833,0.045
7252,44834,0.175
7252,44835,0.064
7252,44836,0.044
7252,44837,0.045
7252,44838,0.043
7252,44839,0.035
7252,44840,0.026
7252,44841,0.043
7252,44842,0.047
7252,44843,0.043
7252,44844,0.036
7252,44845,0.027
7252,44846,0.046
7252,44847,0.045
7252,44848,0.047
7252,44901,0.017
7252,44902,0.047
7252,44903,0.047
7252,44904,0.047
7252,44905,0.022
7252,44906,0.042
7252,44907,0.044
7252,44908,0.045
7252,44909,0.031
7252,44910,0.035
7252,44911,0.044
7252,44912,0.046
7252,44913,0.025
7252,44914,0.04
7252,44915,0.045
7252,44916,0.05
7252,44917,0.016
7252,44918,0.048
7252,44919,0.049
7252,44920,0.016
7252,44921,0.048
7252,44922,0.048
7252,44923,0.021
7252,44924,0.043
7252,44925,0.047
7252,44926,0.037
7252,44927,0.027
7252,44928,0.048
7252,44929,0.044
7252,44930,0.02
7252,44931,0.044
7252,44932,0.046
7252,44933,0.047
7252,44934,0.022
7252,44935,0.038
7252,44936,0.047
7252,44937,0.043
7252,44938,0.039
7252,44939,0.024
7252,44940,0.043
7252,44941,0.047
7252,44942,0.041
7252,44943,0.021
7252,44944,0.047
7252,44945,0.047
7252,44946,0.037
7252,44947,0.025
7252,44948,0.046
7252,45001,0.047
7252,45002,0.017
7252,45003,0.047
7252,45004,0.048
7252,45005,0.044
7252,45006,0.017
7252,45007,0.049
7252,45008,0.048
7252,45009,0.017
7252,45010,0.049
7252,45011,0.048
7252,45012,0.026
7252,45013,0.033
7252,45014,0.05
7252,45015,0.045
7252,45016,0.021
7252,45017,0.049
7252,45018,0.042
7252,45019,0.023
7252,45020,0.051
7252,45021,0.03
7252,45022,0.655
7252,45023,0.359
7252,45024,0.03
7252,45025,0.031
7252,45026,0.047
7252,45027,0.025
7252,45028,0.034
7252,45029,0.046
7252,45030,0.037
7252,45031,0.017
7252,45032,0.042
7252,45033,0.042
7252,45034,0.037
7252,45035,0.021
7252,45036,0.042
7252,45037,0.044
7252,45038,0.019
7252,45039,0.037
7252,45040,0.044
7252,45041,0.031
7252,45042,0.026
7252,45043,0.11
7252,45044,0.238
7252,45045,0.177
7252,45046,0.198
7252,45047,0.191
7252,45048,0.181
7252,45101,0.185
7252,45102,0.175
7252,45103,0.185
7252,45104,0.196
7252,45105,0.182
7252,45106,0.198
7252,45107,0.183
7252,45108,0.194
7252,45109,0.121
7252,45110,0.07
7252,45111,0.074
7252,45112,0.083
7252,45113,0.085
7252,45114,0.085
7252,45115,0.082
7252,45116,0.083
7252,45117,0.066
7252,45118,0.07
7252,45119,0.082
7252,45120,0.082
7252,45121,0.084
7252,45122,0.049
7252,45123,0.024
7252,45124,0.04
7252,45125,0.04
7252,45126,0.043
7252,45127,0.034
7252,45128,0.057
7252,45129,0.042
7252,45130,0.041
7252,45131,0.059
7252,45132,0.05
7252,45133,0.041
7252,45134,0.04
7252,45135,0.04
7252,45136,0.038
7252,45137,0.041
7252,45138,0.041
7252,45139,0.04
7252,45140,0.037
7252,45141,0.027
7252,45142,0.029
7252,45143,0.069
7252,45144,0.234
7252,45145,0.196
7252,45146,0.193
7252,45147,0.185
7252,45148,0.175
7252,45201,0.179
7252,45204,0.176
7252,45205,0.193
7252,45206,0.189
7252,45207,0.187
7252,45208,0.194
7252,45209,0.181
7252,45210,0.197
7252,45211,0.182
7252,45212,0.197
7252,45213,0.179
7252,45214,0.185
7252,45215,0.171
7252,45216,0.183
7252,45217,0.149
7252,45218,1.379
7252,45219,0.29
7252,45220,0.136
7252,45221,0.045
7252,45222,0.046
7252,45223,0.045
7252,45224,0.045
7252,45225,0.045
7252,45226,0.04
7252,45227,0.028
7252,45228,0.032
7252,45229,0.042
7252,45230,0.042
7252,45231,0.041
7252,45232,0.042
7252,45233,0.041
7252,45234,0.035
7252,45235,0.028
7252,45236,0.035
7252,45237,0.042
7252,45238,0.04
7252,45239,0.042
7252,45240,0.041
7252,45241,0.043
7252,45242,0.041
7252,45243,0.029
7252,45244,0.042
7252,45245,0.226
7252,45246,0.197
7252,45247,0.183
7252,45248,0.192
7252,45301,0.194
7252,45302,0.181
7252,45303,0.185
7252,45304,0.251
7252,45305,0.198
7252,45306,0.174
7252,45307,0.175
7252,45308,0.177
7252,45309,0.175
7252,45310,0.174
7252,45311,0.175
7252,45312,0.16
7252,45313,0.159
7252,45314,0.174
7252,45315,0.174
7252,45316,0.173
7252,45317,0.172
7252,45318,0.154
7252,45319,0.161
7252,45320,0.171
7252,45321,0.167
7252,45322,0.101
7252,45323,0.031
7252,45324,0.025
7252,45325,0.04
7252,45326,0.043
7252,45327,0.043
7252,45328,0.029
7252,45329,0.025
7252,45330,0.043
7252,45331,0.042
7252,45332,0.043
7252,45333,0.013
7252,45334,0.195
7252,45335,0.157
7252,45336,0.144
7252,45337,0.125
7252,45338,0.131
7252,45339,0.106
7252,45340,0.042
7252,45341,0.042
7252,45342,0.04
7252,45343,0.032
7252,45344,0.023
7252,45345,0.174
7252,45346,0.17
7252,45347,0.193
7252,45348,0.189
7252,45401,0.164
7252,45402,0.187
7252,45403,0.186
7252,45404,0.325
7252,45405,0.28
7252,45406,0.314
7252,45407,0.219
7252,45408,0.044
7252,45409,0.029
7252,45410,0.027
7252,45411,0.043
7252,45412,0.043
7252,45413,0.044
7252,45414,0.044
7252,45415,0.013
7252,45416,0.041
7252,45417,0.044
7252,45418,0.044
7252,45419,0.022
7252,45420,0.032
7252,45421,0.044
7252,45422,0.044
7252,45423,0.016
7252,45424,0.116
7252,45425,0.166
7252,45426,0.148
7252,45427,0.142
7252,45428,0.386
7252,45429,1.879
7252,45430,0.044
7252,45431,0.042
7252,45432,0.042
7252,45433,0.024
7252,45434,0.851
7252,45435,0.144
7252,45436,0.047
7252,45437,0.044
7252,45438,0.007
7252,45439,0.046
7252,45440,0.008
7252,45441,0.0
7252,45442,0.0
7252,45443,0.0
7252,45444,0.0
7252,45445,0.0
7252,45446,0.0
7252,45447,0.0
7252,45448,0.0
7252,45501,0.0
7252,45502,0.0
7252,45503,0.0
7252,45504,0.0
7252,45505,0.0
7252,45506,0.0
7252,45507,0.0
7252,45508,0.0
7252,45509,0.0
7252,45510,0.0
7252,45511,0.0
7252,45512,0.0
7252,45513,0.0
7252,45514,0.0
7252,45515,0.0
7252,45516,0.0
7252,45517,0.0
7252,45518,0.0
7252,45519,0.0
7252,45520,0.0
7252,45521,0.0
7252,45522,0.0
7252,45523,0.0
7252,45524,0.004
7252,45525,0.099
7252,45526,0.067
7252,45527,0.012
7252,45528,0.052
7252,45529,0.784
7252,45530,1.078
7252,45531,0.213
7252,45532,0.183
7252,45533,0.152
7252,45534,0.121
7252,45535,0.157
7252,45536,0.104
7252,45537,0.048
7252,45538,0.048
7252,45539,0.036
7252,45540,0.083
7252,45541,0.704
7252,45542,1.082
7252,45543,0.225
7252,45544,0.136
7252,45545,0.139
7252,45546,0.122
7252,45547,0.131
7252,45548,0.227
7252,45601,0.19
7252,45602,0.194
7252,45603,0.124
7252,45604,0.089
7252,45605,0.09
7252,45606,0.09
7252,45607,0.081
7252,45608,0.07
7252,45609,0.092
7252,45610,0.089
7252,45611,0.09
7252,45612,0.081
7252,45613,0.072
7252,45614,0.093
7252,45615,0.093
7252,45616,0.058
7252,45617,0.093
7252,45618,0.198
7252,45619,0.148
7252,45620,0.151
7252,45621,0.162
7252,45622,0.193
7252,45623,1.568
7252,45624,0.037
7252,45625,0.042
7252,45626,0.044
7252,45627,0.044
7252,45628,0.041
7252,45629,0.024
7252,45630,0.031
7252,45631,0.045
7252,45632,0.044
7252,45633,0.044
7252,45634,0.025
7252,45635,0.03
7252,45636,0.043
7252,45637,0.046
7252,45638,0.052
7252,45639,0.013
7252,45640,0.055
7252,45641,0.065
7252,45642,0.029
7252,45643,0.047
7252,45644,0.049
7252,45645,0.044
7252,45646,0.022
7252,45647,0.05
7252,45648,0.05
7252,45701,0.013
7252,45702,0.05
7252,45703,0.045
7252,45704,0.025
7252,45705,0.042
7252,45706,0.048
7252,45707,0.032
7252,45708,0.025
7252,45709,0.05
7252,45710,0.035
7252,45711,0.029
7252,45712,0.044
7252,45713,0.03
7252,45714,0.034
7252,45715,0.048
7252,45716,0.013
7252,45717,0.048
7252,45718,0.048
7252,45719,0.012
7252,45720,0.048
7252,45721,0.017
7252,45722,0.044
7252,45723,0.048
7252,45724,0.012
7252,45725,0.043
7252,45726,0.023
7252,45727,0.04
7252,45728,0.049
7252,45729,0.013
7252,45730,0.042
7252,45731,0.02
7252,45732,0.041
7252,45733,0.047
7252,45734,0.013
7252,45735,0.046
7252,45736,0.033
7252,45737,0.028
7252,45738,0.046
7252,45739,0.013
7252,45740,0.041
7252,45741,0.045
7252,45742,0.012
7252,45743,0.047
7252,45744,0.047
7252,45745,0.013
7252,45746,0.045
7252,45747,0.012
7252,45748,0.043
7252,45801,0.049
7252,45802,0.013
7252,45803,0.048
7252,45804,0.013
7252,45805,0.049
7252,45806,0.043
7252,45807,0.019
7252,45808,0.043
7252,45809,0.013
7252,45810,0.044
7252,45811,0.035
7252,45812,0.029
7252,45813,0.044
7252,45814,0.013
7252,45815,0.05
7252,45816,0.013
7252,45817,0.049
7252,45818,0.014
7252,45819,0.046
7252,45820,0.035
7252,45821,0.027
7252,45822,0.049
7252,45823,0.013
7252,45824,0.048
7252,45825,0.012
7252,45826,0.048
7252,45827,0.013
7252,45828,0.044
7252,45829,0.031
7252,45830,0.03
7252,45831,0.05
7252,45832,0.032
7252,45833,0.024
7252,45834,0.045
7252,45835,0.045
7252,45836,0.012
7252,45837,0.046
7252,45838,0.031
7252,45839,0.028
7252,45840,0.047
7252,45841,0.013
7252,45842,0.047
7252,45843,0.013
7252,45844,0.048
7252,45845,0.04
7252,45846,0.02
7252,45847,0.048
7252,45848,0.013
7252,45901,0.045
7252,45902,0.013
7252,45903,0.046
7252,45904,0.013
7252,45905,0.047
7252,45906,0.013
7252,45907,0.052
7252,45908,0.019
7252,45909,0.04
7252,45910,0.034
7252,45911,0.029
7252,45912,0.047
7252,45913,0.015
7252,45914,0.049
7252,45915,0.013
7252,45916,0.044
7252,45917,0.013
7252,45918,0.049
7252,45919,0.014
7252,45920,0.027
7252,45921,0.038
7252,45922,0.013
7252,45923,0.045
7252,45924,0.029
7252,45925,0.033
7252,45926,0.012
7252,45927,0.053
7252,45928,0.018
7252,45929,0.04
7252,45930,0.023
7252,45931,0.04
7252,45932,0.028
7252,45933,0.036
7252,45934,0.042
7252,45935,0.013
7252,45936,0.047
7252,45937,0.013
7252,45938,0.048
7252,45939,0.013
7252,45940,0.042
7252,45941,0.021
7252,45942,0.04
7252,45943,0.032
7252,45944,0.031
7252,45945,0.043
7252,45946,0.013
7252,45947,0.043
7252,45948,0.013
7252,46001,0.05
7252,46002,0.013
7252,46003,0.043
7252,46004,0.016
7252,46005,0.048
7252,46006,0.032
7252,46007,0.03
7252,46008,0.047
7252,46009,0.013
7252,46010,0.042
7252,46011,0.013
7252,46012,0.051
7252,46013,0.013
7252,46014,0.05
7252,46015,0.018
7252,46016,0.047
7252,46017,0.029
7252,46018,0.032
7252,46019,0.044
7252,46020,0.018
7252,46021,0.044
7252,46022,0.013
7252,46023,0.047
7252,46024,0.013
7252,46025,0.048
7252,46026,0.042
7252,46027,0.017
7252,46028,0.05
7252,46029,0.013
7252,46030,0.046
7252,46031,0.037
7252,46032,0.022
7252,46033,0.042
7252,46034,0.013
7252,46035,0.048
7252,46036,0.049
7252,46037,0.013
7252,46038,0.046
7252,46039,0.012
7252,46040,0.046
7252,46041,0.042
7252,46042,0.012
7252,46043,0.043
7252,46044,0.029
7252,46045,0.027
7252,46046,0.044
7252,46047,0.013
7252,46048,0.044
7252,46101,0.05
7252,46102,0.013
7252,46103,0.049
7252,46104,0.031
7252,46105,0.029
7252,46106,0.048
7252,46107,0.013
7252,46108,0.05
7252,46109,0.044
7252,46110,0.017
7252,46111,0.046
7252,46112,0.013
7252,46113,0.049
7252,46114,0.047
7252,46115,0.014
7252,46116,0.042
7252,46117,0.013
7252,46118,0.05
7252,46119,0.048
7252,46120,0.013
7252,46121,0.049
7252,46122,0.013
7252,46123,0.049
7252,46124,0.036
7252,46125,0.024
7252,46126,0.055
7252,46127,0.013
7252,46128,0.054
7252,46129,0.013
7252,46130,0.052
7252,46131,0.013
7252,46132,0.049
7252,46133,0.046
7252,46134,0.013
7252,46135,0.047
7252,46136,0.047
7252,46137,0.013
7252,46138,0.042
7252,46139,0.048
7252,46140,0.013
7252,46141,0.042
7252,46142,0.046
7252,46143,0.015
7252,46144,0.046
7252,46145,0.029
7252,46146,0.033
7252,46147,0.042
7252,46148,0.013
7252,46201,0.049
7252,46202,0.045
7252,46203,0.016
7252,46204,0.048
7252,46205,0.013
7252,46206,0.049
7252,46207,0.043
7252,46208,0.013
7252,46209,0.05
7252,46210,0.013
7252,46211,0.051
7252,46212,0.031
7252,46213,0.033
7252,46214,0.044
7252,46215,0.013
7252,46216,0.051
7252,46217,0.013
7252,46218,0.052
7252,46219,0.013
7252,46220,0.053
7252,46221,0.013
7252,46222,0.042
7252,46223,0.029
7252,46224,0.027
7252,46225,0.043
7252,46226,0.013
7252,46227,0.052
7252,46228,0.033
7252,46229,0.03
7252,46230,0.048
7252,46231,0.013
7252,46232,0.048
7252,46233,0.026
7252,46234,0.032
7252,46235,0.045
7252,46236,0.024
7252,46237,0.029
7252,46238,0.046
7252,46239,0.045
7252,46240,0.013
7252,46241,0.042
7252,46242,0.045
7252,46243,0.013
7252,46244,0.046
7252,46245,0.044
7252,46246,0.013
7252,46247,0.04
7252,46248,0.041
7252,46301,0.013
7252,46302,0.042
7252,46303,0.049
7252,46304,0.013
7252,46305,0.046
7252,46306,0.047
7252,46307,0.013
7252,46308,0.042
7252,46309,0.029
7252,46310,0.034
7252,46311,0.047
7252,46312,0.013
7252,46313,0.047
7252,46314,0.028
7252,46315,0.032
7252,46316,0.042
7252,46317,0.013
7252,46318,0.049
7252,46319,0.016
7252,46320,0.04
7252,46321,0.044
7252,46322,0.013
7252,46323,0.048
7252,46324,0.02
7252,46325,0.041
7252,46326,0.048
7252,46327,0.013
7252,46328,0.042
7252,46329,0.032
7252,46330,0.029
7252,46331,0.068
7252,46332,0.013
7252,46333,0.047
7252,46334,0.041
7252,46335,0.013
7252,46336,0.045
7252,46337,0.045
7252,46338,0.013
7252,46339,0.044
7252,46340,0.044
7252,46341,0.017
7252,46342,0.042
7252,46343,0.04
7252,46344,0.02
7252,46345,0.038
7252,46346,0.04
7252,46347,0.023
7252,46348,0.035
7252,46401,0.041
7252,46402,0.016
7252,46403,0.042
7252,46404,0.046
7252,46405,0.013
7252,46406,0.046
7252,46407,0.041
7252,46408,0.013
7252,46409,0.047
7252,46410,0.046
7252,46411,0.013
7252,46412,0.046
7252,46413,0.042
7252,46414,0.013
7252,46415,0.049
7252,46416,0.021
7252,46417,0.039
7252,46418,0.042
7252,46419,0.013
7252,46420,0.047
7252,46421,0.027
7252,46422,0.028
7252,46423,0.043
7252,46424,0.013
7252,46425,0.043
7252,46426,0.047
7252,46427,0.013
7252,46428,0.047
7252,46429,0.04
7252,46430,0.02
7252,46431,0.038
7252,46432,0.045
7252,46433,0.043
7252,46434,0.023
7252,46435,0.032
7252,46436,0.056
7252,46437,0.04
7252,46438,0.042
7252,46439,0.042
7252,46440,0.015
7252,46441,0.04
7252,46442,0.042
7252,46443,0.041
7252,46444,0.028
7252,46445,0.157
7252,46446,0.238
7252,46447,0.202
7252,46448,0.187
7252,46501,0.225
7252,46502,0.352
7252,46503,0.27
7252,46504,0.243
7252,46505,0.216
7252,46506,0.091
7252,46507,0.082
7252,46508,0.069
7252,46509,0.078
7252,46510,0.091
7252,46511,0.089
7252,46512,0.089
7252,46513,0.088
7252,46514,0.06
7252,46515,0.091
7252,46516,0.09
7252,46517,0.088
7252,46518,0.061
7252,46519,0.185
7252,46520,0.042
7252,46521,0.039
7252,46522,0.02
7252,46523,0.036
7252,46524,0.043
7252,46525,0.042
7252,46526,0.028
7252,46527,0.024
7252,46528,0.044
7252,46529,0.0
7252,46530,0.0
7252,46531,0.001
7252,46532,1.302
7252,46533,0.0
7252,46534,0.0
7252,46535,0.0
7252,46536,0.0
7252,46537,0.0
7252,46538,0.0
7252,46539,0.0
7252,46540,0.0
7252,46541,0.0
7252,46542,0.0
7252,46543,0.0
7252,46544,0.0
7252,46545,0.18
7252,46546,0.16
7252,46547,0.171
7252,46548,0.158
7252,46601,0.141
7252,46602,0.157
7252,46603,0.153
7252,46604,0.048
7252,46605,0.049
7252,46606,0.049
7252,46607,0.049
7252,46608,0.049
7252,46609,0.049
7252,46610,0.049
7252,46611,0.049
7252,46612,0.049
7252,46613,0.049
7252,46614,0.049
7252,46615,0.048
7252,46616,0.0
7252,46617,0.0
7252,46618,0.0
7252,46619,0.0
7252,46620,0.0
7252,46621,0.0
7252,46622,0.014
7252,46623,0.138
7252,46624,2.335
7252,46625,0.0
7252,46626,0.0
7252,46627,0.0
7252,46628,0.0
7252,46629,0.0
7252,46630,0.0
7252,46631,0.0
7252,46632,0.0
7252,46633,0.0
7252,46634,0.0
7252,46635,0.0
7252,46636,0.0
7252,46637,0.0
7252,46638,0.0
7252,46639,0.0
7252,46640,0.0
7252,46641,0.0
7252,46642,0.0
7252,46643,0.0
7252,46644,0.0
7252,46645,0.0
7252,46646,0.0
7252,46647,0.195
7252,46648,0.162
7252,46701,0.15
7252,46702,0.157
7252,46703,0.206
7252,46704,0.056
7252,46705,0.052
7252,46706,0.049
7252,46707,0.049
7252,46708,0.049
7252,46709,0.049
7252,46710,0.049
7252,46711,0.049
7252,46712,0.049
7252,46713,0.049
7252,46714,0.049
7252,46715,0.049
7252,46716,0.048
7252,46717,0.048
7252,46718,0.048
7252,46719,0.048
7252,46720,0.03
7252,46721,0.0
7252,46722,0.0
7252,46723,0.0
7252,46724,0.0
7252,46725,0.0
